,Rk,Name,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G.1,GS,SV,IP,H.1,HR.1,BB.1,SO,Date
119,120,Matt Downs\downsma01,Miami Marlins,HOU,29,0.8,4,254.0,527.0,58.0,121.0,20.0,66.0,3.0,40.0,0.23,0.29600000000000004,0.406,0.7020000000000001,,,,,,,,,,,,,2013
120,121,Joe Mather\mathejo02,Philadelphia Phillies,CHC,30,-3.1,4,229.0,493.0,49.0,108.0,14.0,49.0,7.0,34.0,0.21899999999999997,0.271,0.35700000000000004,0.628,0.0,1.0,7.71,2.571,2.0,0.0,0.0,2.1,3.0,0.0,3.0,0.0,2013
121,122,Mark DeRosa\derosma01,Toronto Blue Jays,WSN,38,-1.2,15,1153.0,3429.0,515.0,927.0,93.0,458.0,23.0,330.0,0.27,0.34,0.41200000000000003,0.752,,,,,,,,,,,,,2013
122,123,Shelley Duncan\duncash01,Tampa Bay Rays,CLE,33,1.3,6,310.0,830.0,111.0,190.0,41.0,138.0,2.0,88.0,0.22899999999999998,0.306,0.42700000000000005,0.732,,,,,,,,,,,,,2013
123,124,Ryan Garko\garkory01,Colorado Rockies,TBR,32,-0.8,7,,,,,,,,,,,,,,,,,,,,,,,,,2013
124,125,Mike Napoli\napolmi01,Boston Red Sox,TEX,31,9.3,7,727.0,2270.0,371.0,587.0,146.0,380.0,26.0,315.0,0.259,0.35600000000000004,0.507,0.863,,,,,,,,,,,,,2013
125,126,Juan Carlos Oviedo\nunezle01,Tampa Bay Rays,MIA,31,1.5,7,207.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,4.34,1.3219999999999998,317.0,6.0,92.0,357.0,355.0,47.0,117.0,288.0,2013
126,127,Jamey Wright\wrighja01,Tampa Bay Rays,LAD,38,0.7,17,323.0,438.0,26.0,64.0,1.0,17.0,0.0,12.0,0.146,0.16899999999999998,0.192,0.361,90.0,124.0,4.89,1.5619999999999998,592.0,246.0,1.0,1896.1,2035.0,193.0,928.0,1070.0,2013
127,128,Delmon Young\youngde03,Philadelphia Phillies,DET,27,0.8,7,880.0,3358.0,396.0,955.0,89.0,482.0,34.0,145.0,0.284,0.317,0.425,0.742,,,,,,,,,,,,,2013
128,129,Chris Volstad\volstch01,Colorado Rockies,KCR,26,0.0,5,119.0,201.0,11.0,28.0,0.0,7.0,0.0,2.0,0.139,0.14800000000000002,0.16899999999999998,0.317,35.0,51.0,4.87,1.442,124.0,123.0,0.0,695.1,756.0,88.0,247.0,439.0,2013
129,130,Sean Kazmar Jr.\kazmase01,Atlanta Braves,NYM,28,,4,,,,,,,,,,,,,,,,,,,,,,,,,2013
130,131,Kyle McClellan\mccleky01,Texas Rangers,STL,29,2.1,5,252.0,46.0,3.0,6.0,0.0,4.0,0.0,1.0,0.13,0.149,0.152,0.301,19.0,23.0,3.69,1.288,261.0,17.0,6.0,378.0,352.0,43.0,135.0,257.0,2013
131,132,Ryan Raburn\raburry01,Cleveland Indians,DET,32,0.0,7,566.0,1573.0,223.0,403.0,54.0,216.0,16.0,113.0,0.256,0.311,0.43,0.74,,,,,,,,,,,,,2013
132,133,Robinzon Diaz\diazro01,Milwaukee Brewers,TEX,29,,4,,,,,,,,,,,,,,,,,,,,,,,,,2013
133,134,Tug Hulett\hulettu01,Miami Marlins,PHI,30,,4,,,,,,,,,,,,,,,,,,,,,,,,,2013
134,135,Landon Powell\powella01,New York Mets,HOU,31,-0.4,3,,,,,,,,,,,,,,,,,,,,,,,,,2013
135,136,Jeff Karstens\karstje01,Pittsburgh Pirates,PIT,30,3.9,7,117.0,145.0,10.0,13.0,0.0,4.0,0.0,8.0,0.09,0.14300000000000002,0.09699999999999999,0.239,26.0,40.0,4.44,1.3319999999999999,138.0,91.0,0.0,592.1,636.0,80.0,153.0,330.0,2013
136,137,Todd Linden\lindeto01,San Francisco Giants,SFG,33,,9,,,,,,,,,,,,,,,,,,,,,,,,,2013
137,138,Chad Reineke\reinech01,Cincinnati Reds,CIN,31,-0.3,4,,,,,,,,,,,,,,,,,,,,,,,,,2013
138,139,Rafael Soriano\soriara01,Washington Nationals,NYY,33,5.0,11,183.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,24.0,2.78,1.046,453.0,8.0,132.0,502.0,365.0,49.0,160.0,527.0,2013
139,140,Don Kelly\kellydo01,Detroit Tigers,DET,33,1.8,5,362.0,691.0,89.0,160.0,17.0,65.0,8.0,43.0,0.23199999999999998,0.28300000000000003,0.344,0.628,,,,,,,,,,,,,2013
140,141,Peter Moylan\moylape01,Los Angeles Dodgers,ATL,34,1.0,7,287.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.125,20.0,9.0,2.59,1.285,295.0,0.0,4.0,260.2,221.0,14.0,114.0,207.0,2013
141,142,Jesus Flores\floreje02,Los Angeles Dodgers,WSN,28,-0.8,5,311.0,937.0,84.0,226.0,23.0,127.0,1.0,58.0,0.24100000000000002,0.289,0.375,0.6629999999999999,,,,,,,,,,,,,2013
142,143,Jarrett Hoffpauir\hoffpja01,Toronto Blue Jays,WSN,30,0.2,3,,,,,,,,,,,,,,,,,,,,,,,,,2013
143,144,Adam Loewen\loewead01,Toronto Blue Jays,NYM,29,-0.2,4,15.0,34.0,4.0,6.0,1.0,4.0,0.0,3.0,0.17600000000000002,0.282,0.294,0.5760000000000001,8.0,8.0,5.38,1.64,35.0,29.0,0.0,164.0,163.0,14.0,106.0,134.0,2013
144,145,Rich Rundles\rundlri01,Baltimore Orioles,BAL,32,,4,,,,,,,,,,,,,,,,,,,,,,,,,2013
145,146,Kevin Slowey\sloweke01,Miami Marlins,CLE,29,0.5,5,10.0,13.0,1.0,2.0,0.0,2.0,0.0,0.0,0.154,0.154,0.231,0.385,39.0,29.0,4.66,1.295,100.0,90.0,0.0,532.2,606.0,84.0,84.0,395.0,2013
146,147,Brian Sweeney\sweenbr01,Seattle Mariners,SEA,39,0.3,9,,,,,,,,,,,,,,,,,,,,,,,,,2013
147,148,Austin Kearns\kearnau01,Miami Marlins,MIA,33,0.7,11,1106.0,3579.0,519.0,909.0,121.0,494.0,33.0,471.0,0.254,0.35100000000000003,0.415,0.7659999999999999,,,,,,,,,,,,,2013
148,149,Fernando Cabrera\cabrefe01,Los Angeles Angels of Anaheim,NYM,31,-0.4,8,,,,,,,,,,,,,,,,,,,,,,,,,2013
149,150,Rodrigo Lopez\lopezro02,Philadelphia Phillies,CHC,37,-1.7,11,91.0,145.0,4.0,9.0,0.0,1.0,0.0,3.0,0.062,0.087,0.062,0.149,81.0,89.0,4.82,1.423,257.0,215.0,0.0,1350.2,1506.0,202.0,416.0,865.0,2013
150,151,Henry Blanco\blanche01,Toronto Blue Jays,ARI,41,0.8,15,921.0,2627.0,263.0,596.0,69.0,284.0,6.0,240.0,0.22699999999999998,0.29100000000000004,0.36700000000000005,0.6579999999999999,,,,,,,,,,,,,2013
151,152,Miguel Perez\perezmi02,Pittsburgh Pirates,PIT,29,,7,,,,,,,,,,,,,,,,,,,,,,,,,2013
152,153,Brent Lillibridge\lillibr01,Chicago Cubs,CLE,29,0.4,5,338.0,649.0,100.0,138.0,19.0,66.0,36.0,48.0,0.213,0.278,0.35,0.628,,,,,,,,,,,,,2013
153,154,Darnell McDonald\mcdonda02,Chicago Cubs,NYY,34,1.3,6,306.0,711.0,98.0,175.0,19.0,78.0,14.0,64.0,0.24600000000000002,0.312,0.39399999999999996,0.705,0.0,1.0,22.5,3.5,2.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,2013
154,155,Pat Misch\mischpa01,Detroit Tigers,PHI,31,-0.3,6,,,,,,,,,,,,,,,,,,,,,,,,,2013
155,156,Manny Corpas\corpama01,Colorado Rockies,CHC,30,-0.1,6,311.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.222,0.0,0.222,12.0,18.0,4.09,1.347,328.0,0.0,34.0,332.2,352.0,33.0,96.0,234.0,2013
156,157,Matt Palmer\palmema01,Los Angeles Dodgers,SDP,34,-0.3,5,9.0,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.2,0.273,0.2,0.473,13.0,7.0,4.56,1.484,63.0,20.0,0.0,185.1,181.0,15.0,94.0,98.0,2013
157,158,Jerry Gil\gilje01,Cleveland Indians,TOR,30,,8,,,,,,,,,,,,,,,,,,,,,,,,,2013
158,159,Adam LaRoche\larocad01,Washington Nationals,WSN,33,5.0,9,1186.0,4159.0,568.0,1114.0,197.0,684.0,6.0,446.0,0.268,0.33799999999999997,0.48200000000000004,0.82,,,,,,,,,,,,,2013
159,160,Stu Pomeranz\pomerst01,Baltimore Orioles,BAL,28,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,3.0,1.3330000000000002,3.0,0.0,0.0,6.0,7.0,1.0,1.0,3.0,2013
160,161,Lance Berkman\berkmla01,Texas Rangers,STL,37,5.7,14,1806.0,6235.0,1119.0,1843.0,360.0,1200.0,86.0,1163.0,0.29600000000000004,0.409,0.544,0.953,,,,,,,,,,,,,2013
161,162,Mike Gonzalez\gonzami02,Milwaukee Brewers,WSN,35,0.9,10,337.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.33299999999999996,0.33299999999999996,0.667,1.0,17.0,21.0,2.94,1.25,434.0,0.0,56.0,394.1,313.0,32.0,180.0,451.0,2013
162,163,J.P. Howell\howeljp01,Los Angeles Dodgers,TBR,30,-0.2,7,23.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0,0.2,0.2,0.2,0.4,21.0,23.0,4.42,1.385,267.0,33.0,21.0,403.0,372.0,46.0,186.0,375.0,2013
163,164,Tony Pena\penato02,Chicago White Sox,BOS,32,,6,,,,,,,,,,,,,,,,,,,,,,,,,2013
164,165,J.D. Martin\martijd01,Tampa Bay Rays,MIA,30,-0.3,3,,,,,,,,,,,,,,,,,,,,,,,,,2013
165,166,Alfredo Amezaga\amezaal01,Los Angeles Dodgers,CHC,35,-0.9,10,,,,,,,,,,,,,,,,,,,,,,,,,2013
166,167,Ross Ohlendorf\ohlenro01,Washington Nationals,SDP,30,-1.4,6,75.0,122.0,5.0,10.0,1.0,4.0,0.0,3.0,0.08199999999999999,0.10400000000000001,0.107,0.21100000000000002,18.0,32.0,5.1,1.48,108.0,73.0,0.0,441.1,484.0,64.0,169.0,312.0,2013
167,168,Omar Quintanilla\quintom01,New York Mets,BAL,31,-0.2,7,292.0,691.0,88.0,152.0,6.0,50.0,3.0,56.0,0.22,0.27899999999999997,0.302,0.5820000000000001,,,,,,,,,,,,,2013
168,169,Sean West\westse01,Washington Nationals,MIA,27,-0.3,3,,,,,,,,,,,,,,,,,,,,,,,,,2013
169,170,Jason Jaramillo\jaramja01,Houston Astros,OAK,30,-0.6,3,,,,,,,,,,,,,,,,,,,,,,,,,2013
170,171,Lucas May\maylu01,Pittsburgh Pirates,NYM,28,-0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,2013
171,172,Brett Myers\myersbr01,Cleveland Indians,CHW,32,6.3,11,329.0,471.0,22.0,63.0,0.0,12.0,0.0,25.0,0.134,0.177,0.157,0.33399999999999996,97.0,93.0,4.2,1.331,377.0,249.0,40.0,1688.2,1696.0,237.0,551.0,1367.0,2013
172,173,Jason Frasor\frasoja01,Texas Rangers,TOR,35,2.1,9,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,26.0,31.0,3.77,1.325,525.0,0.0,36.0,522.1,465.0,48.0,227.0,499.0,2013
173,174,Cole Garner\garneco01,Milwaukee Brewers,NYY,28,-0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
174,175,Mike Jacobs\jacobmi02,Seattle Mariners,ARI,32,-0.1,7,569.0,1949.0,248.0,493.0,100.0,312.0,5.0,170.0,0.253,0.313,0.473,0.7859999999999999,,,,,,,,,,,,,2013
175,176,Nick Swisher\swishni01,Cleveland Indians,NYY,32,10.0,9,1209.0,4241.0,684.0,1085.0,209.0,673.0,12.0,669.0,0.256,0.361,0.467,0.828,,,,,,,,,,,,,2013
176,177,Craig Tatum\tatumcr01,Miami Marlins,NYY,30,0.2,3,,,,,,,,,,,,,,,,,,,,,,,,,2013
177,178,Dontrelle Willis\willido03,Chicago Cubs,BAL,31,0.3,9,,,,,,,,,,,,,,,,,,,,,,,,,2013
178,179,Andrew Brown\brownan02,New York Mets,COL,28,-0.4,2,57.0,134.0,15.0,30.0,5.0,14.0,2.0,12.0,0.22399999999999998,0.284,0.396,0.679,,,,,,,,,,,,,2013
179,180,Edwin Jackson\jacksed01,Chicago Cubs,WSN,29,7.7,10,96.0,155.0,13.0,31.0,1.0,7.0,0.0,9.0,0.2,0.242,0.21899999999999997,0.462,70.0,71.0,4.4,1.4380000000000002,234.0,204.0,0.0,1268.2,1327.0,142.0,497.0,969.0,2013
180,181,Jeff Marquez\marquje01,Cincinnati Reds,COL,28,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,2013
181,182,Erick Threets\threeer01,Colorado Rockies,LAD,31,0.6,5,,,,,,,,,,,,,,,,,,,,,,,,,2013
182,183,Rene Tosoni\tosonre01,Milwaukee Brewers,MIN,26,-0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
183,184,Kevin Whelan\whelake01,Cincinnati Reds,NYY,29,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,5.4,3.0,2.0,0.0,0.0,1.2,0.0,0.0,5.0,1.0,2013
184,185,Mike Costanzo\costami01,Washington Nationals,CIN,29,-0.6,1,17.0,18.0,0.0,1.0,0.0,2.0,0.0,1.0,0.055999999999999994,0.095,0.055999999999999994,0.151,,,,,,,,,,,,,2013
185,186,Aaron Laffey\laffeaa01,New York Mets,TOR,28,1.1,6,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,25.0,29.0,4.38,1.501,148.0,65.0,1.0,474.1,526.0,46.0,186.0,233.0,2013
186,187,Jeremy Moore\mooreje02,Los Angeles Dodgers,LAA,26,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
187,188,Hisanori Takahashi\takahhi01,Chicago Cubs,PIT,38,0.8,3,68.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.063,0.063,0.063,0.125,14.0,12.0,3.97,1.2690000000000001,165.0,12.0,10.0,240.1,223.0,28.0,82.0,218.0,2013
188,189,Stephen Drew\drewst01,Boston Red Sox,OAK,30,5.6,7,812.0,3069.0,414.0,814.0,77.0,349.0,34.0,293.0,0.265,0.32799999999999996,0.433,0.762,,,,,,,,,,,,,2013
189,190,Raul Ibanez\ibanera01,Seattle Mariners,NYY,41,-0.8,17,1947.0,6771.0,978.0,1883.0,271.0,1116.0,47.0,638.0,0.278,0.34,0.47,0.81,,,,,,,,,,,,,2013
190,191,A.J. Pierzynski\pierza.01,Texas Rangers,CHW,36,4.9,15,1629.0,5795.0,681.0,1645.0,155.0,730.0,13.0,258.0,0.284,0.324,0.429,0.753,,,,,,,,,,,,,2013
191,192,Jaye Chapman\chapmja02,Chicago Cubs,CHC,26,0.1,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,3.75,1.5,14.0,0.0,0.0,12.0,8.0,0.0,10.0,12.0,2013
192,193,Zach Putnam\putnaza01,Chicago Cubs,CHC,25,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,4.82,1.5,10.0,0.0,0.0,9.1,13.0,1.0,1.0,9.0,2013
193,194,Jim Hoey\hoeyja02,Milwaukee Brewers,TOR,30,-0.6,6,,,,,,,,,,,,,,,,,,,,,,,,,2013
194,195,Cody Ross\rossco01,Arizona Diamondbacks,BOS,32,4.5,9,887.0,2912.0,398.0,763.0,122.0,452.0,30.0,239.0,0.262,0.324,0.46,0.7829999999999999,,,,,,,,,,,,,2013
195,196,Nelson Figueroa\figuene01,Arizona Diamondbacks,BOS,39,0.3,12,,,,,,,,,,,,,,,,,,,,,,,,,2013
196,197,Andy Gonzalez\gonzaan01,Chicago White Sox,MIL,31,,5,,,,,,,,,,,,,,,,,,,,,,,,,2013
197,198,Tom Gorzelanny\gorzeto01,Milwaukee Brewers,WSN,30,3.4,8,186.0,199.0,6.0,19.0,0.0,13.0,0.0,9.0,0.095,0.139,0.095,0.23399999999999999,44.0,45.0,4.41,1.445,193.0,111.0,2.0,735.0,742.0,81.0,320.0,568.0,2013
198,199,Warner Madrigal\madriwa01,Arizona Diamondbacks,NYY,29,,4,,,,,,,,,,,,,,,,,,,,,,,,,2013
199,200,Brad Nelson\nelsobr02,Chicago Cubs,TEX,30,,4,,,,,,,,,,,,,,,,,,,,,,,,,2013
200,201,Nate Schierholtz\schiena01,Chicago Cubs,PHI,29,2.2,6,540.0,1275.0,150.0,344.0,24.0,123.0,20.0,85.0,0.27,0.319,0.409,0.727,,,,,,,,,,,,,2013
201,202,Jose Veras\verasjo01,Houston Astros,MIL,32,1.6,7,195.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,19.0,17.0,4.01,1.358,327.0,0.0,5.0,314.1,255.0,33.0,172.0,328.0,2013
202,203,Mike Adams\adamsmi03,Philadelphia Phillies,TEX,34,5.9,8,258.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,2.28,1.056,358.0,0.0,4.0,363.2,277.0,27.0,107.0,365.0,2013
203,204,Adam Greenberg\greenad01,Baltimore Orioles,MIA,32,0.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,,,,,,,,,,,,,2013
204,205,Mike Pelfrey\pelfrmi01,Minnesota Twins,NYM,29,3.4,7,144.0,264.0,13.0,26.0,0.0,13.0,0.0,13.0,0.098,0.146,0.11699999999999999,0.264,50.0,54.0,4.36,1.4580000000000002,153.0,149.0,1.0,896.1,989.0,70.0,318.0,506.0,2013
205,206,Ramiro Pena\penara02,Atlanta Braves,NYY,27,-0.5,4,180.0,313.0,40.0,73.0,2.0,32.0,11.0,13.0,0.233,0.266,0.28800000000000003,0.5529999999999999,,,,,,,,,,,,,2013
206,207,Placido Polanco\polanpl01,Miami Marlins,PHI,37,5.5,15,1809.0,6837.0,976.0,2044.0,103.0,700.0,79.0,406.0,0.299,0.344,0.40299999999999997,0.747,,,,,,,,,,,,,2013
207,208,Rusty Ryal\ryalru01,Los Angeles Dodgers,ATL,30,-0.4,3,,,,,,,,,,,,,,,,,,,,,,,,,2013
208,209,Justin Berg\bergju01,Colorado Rockies,CHC,29,-0.2,3,,,,,,,,,,,,,,,,,,,,,,,,,2013
209,210,Fabio Castro\castrfa01,Los Angeles Dodgers,OAK,28,,6,,,,,,,,,,,,,,,,,,,,,,,,,2013
210,211,Ryan Dempster\dempsry01,Boston Red Sox,TEX,36,6.5,15,515.0,588.0,23.0,58.0,0.0,17.0,0.0,13.0,0.099,0.11800000000000001,0.121,0.239,124.0,124.0,4.33,1.43,547.0,322.0,87.0,2215.2,2177.0,241.0,992.0,1918.0,2013
211,212,Jeff Francis\francje01,Colorado Rockies,COL,32,2.2,8,166.0,287.0,18.0,34.0,0.0,15.0,0.0,23.0,0.11800000000000001,0.182,0.139,0.321,67.0,73.0,4.86,1.435,205.0,204.0,0.0,1178.2,1343.0,143.0,348.0,770.0,2013
212,213,Travis Ishikawa\ishiktr01,Baltimore Orioles,MIL,29,0.5,5,375.0,755.0,99.0,199.0,19.0,110.0,3.0,66.0,0.264,0.32799999999999996,0.405,0.733,,,,,,,,,,,,,2013
213,214,Josh Rodriguez\rodrijo05,New York Mets,NYM,28,-0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
214,215,Daniel Schlereth\schleda01,Baltimore Orioles,DET,27,0.3,4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,6.0,4.35,1.57,94.0,0.0,1.0,93.0,85.0,12.0,61.0,91.0,2013
215,216,Ichiro Suzuki\suzukic01,New York Yankees,NYY,39,6.0,12,1911.0,8085.0,1204.0,2606.0,104.0,660.0,452.0,518.0,0.322,0.365,0.419,0.784,,,,,,,,,,,,,2013
216,217,J.R. Towles\towlejr01,St. Louis Cardinals,MIN,29,-0.1,5,,,,,,,,,,,,,,,,,,,,,,,,,2013
217,218,Roberto Hernandez\carmofa01,Tampa Bay Rays,CLE,32,1.3,7,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,69.0,4.64,1.429,184.0,153.0,0.0,949.0,989.0,91.0,367.0,567.0,2013
218,219,Ryan Langerhans\langery01,Toronto Blue Jays,LAA,33,0.5,10,593.0,1239.0,174.0,280.0,33.0,125.0,10.0,190.0,0.226,0.332,0.37200000000000005,0.7040000000000001,,,,,,,,,,,,,2013
219,220,John Lannan\lannajo01,Philadelphia Phillies,WSN,28,0.7,6,127.0,226.0,6.0,22.0,1.0,10.0,0.0,14.0,0.09699999999999999,0.15,0.128,0.278,42.0,52.0,4.01,1.4240000000000002,134.0,134.0,0.0,783.2,820.0,77.0,296.0,410.0,2013
220,221,Corky Miller\milleco01,Cincinnati Reds,CIN,37,0.0,10,199.0,504.0,41.0,95.0,11.0,59.0,1.0,44.0,0.188,0.27,0.3,0.57,,,,,,,,,,,,,2013
221,222,Ramon Ortiz\ortizra02,Toronto Blue Jays,NYY,40,-0.8,11,124.0,143.0,8.0,11.0,1.0,4.0,0.0,5.0,0.077,0.10800000000000001,0.11199999999999999,0.22,86.0,84.0,4.93,1.42,296.0,214.0,0.0,1423.0,1532.0,228.0,489.0,887.0,2013
222,223,Greg Reynolds\reynogr01,Cincinnati Reds,TEX,27,-0.2,2,26.0,23.0,1.0,4.0,0.0,0.0,0.0,1.0,0.174,0.20800000000000002,0.261,0.469,5.0,8.0,7.47,1.6909999999999998,27.0,16.0,0.0,94.0,123.0,20.0,36.0,40.0,2013
223,224,Mark Reynolds\reynoma01,Cleveland Indians,BAL,29,1.4,6,853.0,2973.0,475.0,699.0,181.0,501.0,49.0,408.0,0.235,0.332,0.475,0.807,,,,,,,,,,,,,2013
224,225,Koji Uehara\ueharko01,Boston Red Sox,TEX,38,4.8,4,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33299999999999996,0.0,0.33299999999999996,5.0,9.0,2.89,0.9209999999999999,157.0,12.0,14.0,211.2,166.0,27.0,29.0,231.0,2013
225,226,Lance Zawadzki\zawadla01,Toronto Blue Jays,STL,28,-0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,2013
226,227,Drew Carpenter\carpean01,Chicago Cubs,NYM,28,-0.5,5,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.56,1.83,23.0,1.0,0.0,33.1,43.0,9.0,18.0,33.0,2013
227,228,Dallas McPherson\mcpheda01,Los Angeles Dodgers,PIT,32,-0.2,8,,,,,,,,,,,,,,,,,,,,,,,,,2013
228,229,Mike Nickeas\nickemi01,Toronto Blue Jays,NYM,30,-0.9,3,73.0,172.0,12.0,31.0,2.0,19.0,0.0,12.0,0.18,0.24100000000000002,0.23800000000000002,0.479,,,,,,,,,,,,,2013
229,230,Carlos Pena\penaca01,Houston Astros,TBR,35,5.3,12,1386.0,4610.0,703.0,1080.0,277.0,791.0,27.0,770.0,0.23399999999999999,0.35,0.47200000000000003,0.8220000000000001,,,,,,,,,,,,,2013
230,231,Luis Rodriguez\rodrilu01,Los Angeles Angels of Anaheim,SEA,33,0.3,7,,,,,,,,,,,,,,,,,,,,,,,,,2013
231,232,Anibal Sanchez\sanchan01,Detroit Tigers,DET,29,9.5,7,128.0,232.0,7.0,21.0,0.0,6.0,0.0,15.0,0.091,0.146,0.099,0.245,48.0,51.0,3.75,1.3459999999999999,145.0,144.0,0.0,869.0,850.0,79.0,320.0,733.0,2013
232,233,Jonathan Albaladejo\albaljo01,Miami Marlins,ARI,30,0.0,5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0,4.34,1.422,66.0,0.0,0.0,76.2,77.0,10.0,32.0,56.0,2013
233,234,Josh Bell\belljo01,Chicago White Sox,ARI,26,-1.1,3,100.0,272.0,24.0,53.0,4.0,22.0,0.0,10.0,0.195,0.223,0.265,0.488,,,,,,,,,,,,,2013
234,235,Josh Hamilton\hamiljo03,Los Angeles Angels of Anaheim,TEX,32,16.5,6,737.0,2825.0,471.0,858.0,161.0,553.0,43.0,263.0,0.304,0.363,0.5489999999999999,0.9129999999999999,,,,,,,,,,,,,2013
235,236,Tommy Manzella\manzeto01,Colorado Rockies,CHW,30,-1.3,3,,,,,,,,,,,,,,,,,,,,,,,,,2013
236,237,Joe Martinez\martijo07,Cleveland Indians,ARI,30,-0.1,3,20.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.182,0.182,0.273,0.455,3.0,3.0,6.22,1.875,19.0,6.0,0.0,50.2,74.0,5.0,21.0,29.0,2013
237,238,Niuman Romero\romerni01,Baltimore Orioles,DET,28,-0.1,3,,,,,,,,,,,,,,,,,,,,,,,,,2013
238,239,Andres Torres\torrean02,San Francisco Giants,NYM,35,7.8,8,547.0,1638.0,244.0,394.0,30.0,153.0,73.0,183.0,0.24100000000000002,0.32,0.38799999999999996,0.708,,,,,,,,,,,,,2013
239,240,Ty Wigginton\wiggity01,St. Louis Cardinals,PHI,35,-0.5,11,1315.0,4422.0,549.0,1161.0,169.0,591.0,42.0,366.0,0.263,0.324,0.43799999999999994,0.762,,,,,,,,,,,,,2013
240,241,Kevin Youkilis\youklke01,New York Yankees,CHW,34,10.9,9,1033.0,3644.0,641.0,1030.0,148.0,610.0,26.0,531.0,0.28300000000000003,0.384,0.48200000000000004,0.867,,,,,,,,,,,,,2013
241,242,Brian Bocock\bococbr01,Washington Nationals,TOR,28,-0.1,4,,,,,,,,,,,,,,,,,,,,,,,,,2013
242,243,Kevin Correia\correke01,Minnesota Twins,PIT,32,-1.6,10,283.0,276.0,11.0,32.0,0.0,12.0,0.0,11.0,0.11599999999999999,0.15,0.134,0.284,60.0,65.0,4.54,1.411,290.0,159.0,0.0,1066.0,1123.0,131.0,381.0,712.0,2013
243,244,Blake Davis\davisbl01,Milwaukee Brewers,BAL,29,0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,2013
244,245,Chad Gaudin\gaudich01,San Francisco Giants,MIA,30,-1.7,10,112.0,40.0,1.0,1.0,0.0,0.0,0.0,2.0,0.025,0.071,0.025,0.096,40.0,42.0,4.63,1.515,314.0,75.0,2.0,739.1,778.0,86.0,342.0,585.0,2013
245,246,Jack Hannahan\hannaja01,Cincinnati Reds,CLE,33,3.1,6,505.0,1463.0,152.0,342.0,28.0,159.0,6.0,172.0,0.23399999999999999,0.316,0.355,0.6709999999999999,,,,,,,,,,,,,2013
246,247,John Maine\mainejo01,Miami Marlins,NYY,32,-0.8,7,101.0,166.0,10.0,16.0,1.0,8.0,0.0,11.0,0.096,0.161,0.12,0.282,41.0,36.0,4.35,1.339,108.0,105.0,0.0,585.2,519.0,79.0,265.0,492.0,2013
247,248,Nate McLouth\mclouna01,Baltimore Orioles,BAL,31,-2.0,8,820.0,2587.0,435.0,642.0,88.0,290.0,99.0,297.0,0.248,0.335,0.42100000000000004,0.7559999999999999,,,,,,,,,,,,,2013
248,249,Gil Velazquez\velazgi01,New York Yankees,MIA,33,0.1,4,32.0,72.0,2.0,17.0,0.0,4.0,0.0,1.0,0.23600000000000002,0.253,0.25,0.503,,,,,,,,,,,,,2013
